"Nom grau","URL grau","Crèdtis grau","Nom assig","URL assig","Crèdits assig","Tipus assig.","Semestre assig.","Menció assig"
"Grau en Enginyeria en Tecnologies Industrials","https://upc.edu/ca/graus/enginyeria-en-tecnologies-industrials-terrassa-eseiaat","240","Aplicació de Matlab-Octave a Problemes d'Enginyeria Tèrmica","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/220062/aplicacio-de-matlab-octave-a-problemes-denginyeria-termica.pdf","3","Optativa","8",""
"Grau en Enginyeria en Tecnologies Industrials","https://upc.edu/ca/graus/enginyeria-en-tecnologies-industrials-terrassa-eseiaat","240","Aprendre de la Fallada Mecànica a l'Enginyeria","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/220037/aprendre-de-la-fallada-mecanica-a-lenginyeria.pdf","3","Optativa","8",""
"Grau en Enginyeria en Tecnologies Industrials","https://upc.edu/ca/graus/enginyeria-en-tecnologies-industrials-terrassa-eseiaat","240","Biorefineries Lignocel·lulòsics","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/220074/biorefineries-lignocel-lulosics.pdf","3","Optativa","8",""
"Grau en Enginyeria en Tecnologies Industrials","https://upc.edu/ca/graus/enginyeria-en-tecnologies-industrials-terrassa-eseiaat","240","Caracterització de Materials i Enginyeria de Superfícies","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/220042/caracteritzacio-de-materials-i-enginyeria-de-superficies.pdf","3","Optativa","8",""
"Grau en Enginyeria en Tecnologies Industrials","https://upc.edu/ca/graus/enginyeria-en-tecnologies-industrials-terrassa-eseiaat","240","Competències en Comunicació Acadèmica i Professional","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/220041/competencies-en-comunicacio-academica-i-professional.pdf","3","Optativa","8",""
"Grau en Enginyeria en Tecnologies Industrials","https://upc.edu/ca/graus/enginyeria-en-tecnologies-industrials-terrassa-eseiaat","240","Coneixement de l'Empresa Industrial i Exercici Professional","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/220138/coneixement-de-lempresa-industrial-i-exercici-professional.pdf","3","Optativa","8",""
"Grau en Enginyeria en Tecnologies Industrials","https://upc.edu/ca/graus/enginyeria-en-tecnologies-industrials-terrassa-eseiaat","240","Criteris de Decisió - l'Enginyer/A com a Treballador/A o l'Enginyer/A com a Emprenedor/A","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/220134/criteris-de-decisio---lenginyer/a-com-a-treballador/a-o-lenginyer/a-com-a-emprenedor/a.pdf","3","Optativa","8",""
"Grau en Enginyeria en Tecnologies Industrials","https://upc.edu/ca/graus/enginyeria-en-tecnologies-industrials-terrassa-eseiaat","240","Dinàmica de Vehicles","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/220122/dinamica-de-vehicles.pdf","3","Optativa","8",""
"Grau en Enginyeria en Tecnologies Industrials","https://upc.edu/ca/graus/enginyeria-en-tecnologies-industrials-terrassa-eseiaat","240","Disseny d'Aerogeneradors","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/220038/disseny-daerogeneradors.pdf","3","Optativa","8",""
"Grau en Enginyeria en Tecnologies Industrials","https://upc.edu/ca/graus/enginyeria-en-tecnologies-industrials-terrassa-eseiaat","240","Electrònica de l'Automòbil","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/220120/electronica-de-lautomobil.pdf","3","Optativa","8",""
"Grau en Enginyeria en Tecnologies Industrials","https://upc.edu/ca/graus/enginyeria-en-tecnologies-industrials-terrassa-eseiaat","240","Elements Finits en l'Anàlisi Estructural","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/220133/elements-finits-en-lanalisi-estructural.pdf","3","Optativa","8",""
"Grau en Enginyeria en Tecnologies Industrials","https://upc.edu/ca/graus/enginyeria-en-tecnologies-industrials-terrassa-eseiaat","240","Els Sistemes No Lineals, el Caos i el Control en l'Enginyeria","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/220125/els-sistemes-no-lineals-el-caos-i-el-control-en-lenginyeria.pdf","3","Optativa","8",""
"Grau en Enginyeria en Tecnologies Industrials","https://upc.edu/ca/graus/enginyeria-en-tecnologies-industrials-terrassa-eseiaat","240","Fonaments de Robòtica","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/220135/fonaments-de-robotica.pdf","3","Optativa","8",""
"Grau en Enginyeria en Tecnologies Industrials","https://upc.edu/ca/graus/enginyeria-en-tecnologies-industrials-terrassa-eseiaat","240","Habilitats Acadèmiques Escrites per a l'Enginyeria","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/220131/habilitats-academiques-escrites-per-a-lenginyeria.pdf","3","Optativa","8",""
"Grau en Enginyeria en Tecnologies Industrials","https://upc.edu/ca/graus/enginyeria-en-tecnologies-industrials-terrassa-eseiaat","240","Innovació i Creativitat: Eines per a l'Enginyeria","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/220136/innovacio-i-creativitat-eines-per-a-lenginyeria.pdf","3","Optativa","8",""
"Grau en Enginyeria en Tecnologies Industrials","https://upc.edu/ca/graus/enginyeria-en-tecnologies-industrials-terrassa-eseiaat","240","Introducció a l'Enginyeria Inversa","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/220063/introduccio-a-lenginyeria-inversa.pdf","3","Optativa","8",""
"Grau en Enginyeria en Tecnologies Industrials","https://upc.edu/ca/graus/enginyeria-en-tecnologies-industrials-terrassa-eseiaat","240","Introducció als Planadors","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/220065/introduccio-als-planadors.pdf","3","Optativa","8",""
"Grau en Enginyeria en Tecnologies Industrials","https://upc.edu/ca/graus/enginyeria-en-tecnologies-industrials-terrassa-eseiaat","240","Làsers i Tecnologies Fotòniques a l'Enginyeria","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/220061/lasers-i-tecnologies-fotoniques-a-lenginyeria.pdf","3","Optativa","8",""
